x	y	cat1	cat2
6.11	19.2	Fast Foods	8
-12.0	7.04	Fast Foods	8
9.66	16.6	Fast Foods	8
-31.1	-28.1	Fast Foods	8
-3.01	-23.7	Fast Foods	8
-8.14	14.0	Fast Foods	8
10.3	16.7	Fast Foods	8
8.63	32.8	Fast Foods	8
5.96	19.3	Fast Foods	8
9.81	18.2	Fast Foods	8
-12.8	7.27	Fast Foods	8
7.0	29.9	Fast Foods	8
-17.2	13.3	Fast Foods	8
-14.3	11.8	Fast Foods	8
-16.2	6.62	Fast Foods	8
-12.2	18.0	Fast Foods	8
-15.4	7.7	Fast Foods	8
-16.5	14.5	Fast Foods	8
-17.0	5.74	Fast Foods	8
-17.0	13.4	Fast Foods	8
-11.2	16.7	Fast Foods	8
-6.18	9.96	Fast Foods	8
-11.5	15.8	Fast Foods	8
-11.5	11.2	Fast Foods	8
-12.3	18.0	Fast Foods	8
-18.5	3.15	Fast Foods	8
-16.4	16.8	Fast Foods	8
-17.2	2.94	Fast Foods	8
-16.4	8.94	Fast Foods	8
-19.5	4.81	Fast Foods	8
-16.1	7.42	Fast Foods	8
-16.9	3.56	Fast Foods	8
-10.1	11.8	Fast Foods	8
-17.8	2.87	Fast Foods	8
-19.0	3.25	Fast Foods	8
-16.4	2.73	Fast Foods	8
-17.3	2.28	Fast Foods	8
-16.9	-27.1	Fast Foods	8
-11.9	5.06	Fast Foods	8
-16.0	17.0	Fast Foods	8
-16.6	2.6	Fast Foods	8
-19.2	1.98	Fast Foods	8
-16.5	3.94	Fast Foods	8
-17.4	10.3	Fast Foods	8
-0.629	11.2	Fast Foods	8
-14.2	7.89	Fast Foods	8
18.7	-1.26	Fast Foods	8
34.3	-1.56	Fast Foods	8
-38.4	29.1	Fast Foods	8
-40.9	1.99	Fast Foods	8
4.82	30.7	Fast Foods	8
6.47	20.7	Fast Foods	8
6.1	29.9	Fast Foods	8
7.62	20.8	Fast Foods	8
28.2	5.26	Fast Foods	8
-20.6	-13.7	Fast Foods	8
30.7	4.12	Fast Foods	8
29.7	1.51	Fast Foods	8
4.74	18.6	Fast Foods	8
-43.2	30.8	Fast Foods	8
-17.5	-53.4	Fast Foods	8
-19.6	-14.6	Fast Foods	8
-12.2	23.6	Fast Foods	8
-11.6	24.0	Fast Foods	8
-12.5	24.3	Fast Foods	8
-12.3	24.2	Fast Foods	8
-10.8	19.3	Fast Foods	8
-15.4	6.2	Fast Foods	8
4.37	21.5	Fast Foods	8
-6.78	18.2	Fast Foods	8
-6.29	11.6	Fast Foods	8
-16.9	15.7	Fast Foods	8
-15.6	18.2	Fast Foods	8
-16.5	15.0	Fast Foods	8
-17.7	15.3	Fast Foods	8
-8.59	10.6	Fast Foods	8
-26.9	-45.5	Fast Foods	8
-16.6	5.7	Fast Foods	8
-10.3	11.1	Fast Foods	8
-9.12	18.0	Fast Foods	8
-7.81	10.3	Fast Foods	8
-9.75	17.1	Fast Foods	8
-8.59	11.3	Fast Foods	8
-20.2	-14.2	Fast Foods	8
3.24	-22.0	Fast Foods	8
-6.8	10.0	Fast Foods	8
-13.5	-13.8	Fast Foods	8
-9.01	11.0	Fast Foods	8
-12.0	-14.4	Fast Foods	8
-3.64	-31.5	Fast Foods	8
7.06	-35.7	Fast Foods	8
-27.3	-45.1	Fast Foods	8
-19.1	-14.5	Fast Foods	8
8.12	22.2	Fast Foods	8
-18.2	-14.3	Fast Foods	8
-18.4	5.68	Fast Foods	8
-10.4	11.2	Fast Foods	8
-15.7	2.68	Fast Foods	8
-16.4	5.11	Fast Foods	8
-16.7	2.65	Fast Foods	8
-16.0	5.76	Fast Foods	8
-26.9	-46.2	Fast Foods	8
-13.8	-14.1	Fast Foods	8
-18.3	3.03	Fast Foods	8
-8.14	13.9	Fast Foods	8
-13.7	9.41	Fast Foods	8
-3.03	12.7	Fast Foods	8
-13.6	9.62	Fast Foods	8
-13.7	9.4	Fast Foods	8
-11.9	6.98	Fast Foods	8
-12.3	8.62	Fast Foods	8
-11.6	7.97	Fast Foods	8
-31.1	-28.1	Fast Foods	8
-3.07	-23.7	Fast Foods	8
-10.8	7.4	Fast Foods	8
-13.9	21.6	Fast Foods	8
-14.0	21.4	Fast Foods	8
-15.9	25.1	Fast Foods	8
-12.7	19.5	Fast Foods	8
-12.6	18.7	Fast Foods	8
-9.66	16.5	Fast Foods	8
-12.5	19.8	Fast Foods	8
-11.3	18.2	Fast Foods	8
-15.6	23.7	Fast Foods	8
-11.2	17.3	Fast Foods	8
-11.6	17.5	Fast Foods	8
-9.15	16.0	Fast Foods	8
-18.0	15.5	Fast Foods	8
-17.8	15.0	Fast Foods	8
-15.7	10.0	Fast Foods	8
-14.3	22.1	Fast Foods	8
-13.9	21.9	Fast Foods	8
-13.7	21.3	Fast Foods	8
-11.9	19.8	Fast Foods	8
-13.7	21.6	Fast Foods	8
-13.7	20.8	Fast Foods	8
-25.1	35.6	Fast Foods	8
-20.2	15.6	Fast Foods	8
-20.2	15.1	Fast Foods	8
-20.0	21.1	Fast Foods	8
-20.3	14.5	Fast Foods	8
-20.2	14.1	Fast Foods	8
-15.8	11.8	Fast Foods	8
-18.5	16.0	Fast Foods	8
-18.8	15.6	Fast Foods	8
-19.8	21.0	Fast Foods	8
-18.4	15.1	Fast Foods	8
-18.6	14.9	Fast Foods	8
-16.1	12.9	Fast Foods	8
-31.8	5.76	Fast Foods	8
-40.4	18.7	Fast Foods	8
-16.2	13.3	Fast Foods	8
-26.8	-45.6	Fast Foods	8
16.8	-3.25	Fast Foods	8
-58.4	-8.59	Fast Foods	8
17.5	-6.58	Fast Foods	8
19.2	-0.812	Fast Foods	8
15.5	-3.44	Fast Foods	8
17.5	-3.5	Fast Foods	8
-17.1	-13.9	Fast Foods	8
-21.3	-51.8	Fast Foods	8
-47.8	-14.8	Fast Foods	8
4.34	0.601	Fast Foods	8
-28.6	-45.3	Fast Foods	8
-10.5	24.3	Fast Foods	8
4.43	19.7	Fast Foods	8
5.14	30.6	Fast Foods	8
3.78	31.2	Fast Foods	8
3.54	30.6	Fast Foods	8
-55.2	32.5	Fast Foods	8
4.13	19.8	Fast Foods	8
4.39	19.7	Fast Foods	8
-13.3	20.4	Fast Foods	8
-25.6	-43.6	Fast Foods	8
-17.3	-7.9	Fast Foods	8
-10.7	18.2	Fast Foods	8
-9.63	13.2	Fast Foods	8
11.9	-3.6	Fast Foods	8
-23.8	-12.3	Fast Foods	8
58.8	-0.38	Fast Foods	8
-23.8	-12.4	Fast Foods	8
-7.87	11.5	Fast Foods	8
-9.73	11.8	Fast Foods	8
-8.39	12.2	Fast Foods	8
-10.3	19.8	Fast Foods	8
-16.9	20.9	Fast Foods	8
-10.6	18.1	Fast Foods	8
-10.5	24.4	Fast Foods	8
-50.7	18.2	Fast Foods	8
-26.8	-44.0	Fast Foods	8
-27.8	-35.6	Fast Foods	8
-10.7	12.5	Fast Foods	8
-21.4	-2.42	Fast Foods	8
67.6	0.77	Fast Foods	8
21.0	3.92	Fast Foods	8
36.0	11.9	Fast Foods	8
65.5	32.2	Fast Foods	8
16.0	18.6	Fast Foods	8
16.0	18.6	Fast Foods	8
-8.2	11.6	Fast Foods	8
-1.02	37.0	Fast Foods	8
-40.7	1.75	Fast Foods	8
-15.1	22.4	Fast Foods	8
-43.0	-6.89	Fast Foods	8
-20.0	-15.0	Fast Foods	8
-43.7	1.36	Fast Foods	8
-16.8	2.82	Fast Foods	8
-15.5	3.0	Fast Foods	8
-15.3	6.73	Fast Foods	8
-16.5	14.5	Fast Foods	8
-10.0	13.2	Fast Foods	8
-16.9	4.99	Fast Foods	8
-12.9	19.4	Fast Foods	8
-16.0	5.3	Fast Foods	8
-14.2	11.0	Fast Foods	8
-26.0	-46.8	Fast Foods	8
0.892	-38.4	Fast Foods	8
-3.72	-23.3	Fast Foods	8
5.08	0.77	Fast Foods	8
4.73	0.495	Fast Foods	8
11.3	-2.2	Fast Foods	8
7.06	-3.09	Fast Foods	8
-16.2	13.4	Fast Foods	8
-15.6	13.7	Fast Foods	8
4.39	20.2	Fast Foods	8
4.81	20.1	Fast Foods	8
-50.8	18.8	Fast Foods	8
18.8	-1.62	Fast Foods	8
-25.6	-46.7	Fast Foods	8
-25.4	-47.4	Fast Foods	8
-43.3	31.3	Fast Foods	8
20.2	-0.0571	Fast Foods	8
-26.7	-46.8	Fast Foods	8
-28.5	-45.1	Fast Foods	8
-49.7	17.8	Fast Foods	8
3.16	-63.6	Fast Foods	8
1.76	-53.3	Fast Foods	8
3.53	-48.6	Fast Foods	8
-13.7	-57.1	Fast Foods	8
-54.8	-4.42	Fast Foods	8
2.63	-63.4	Fast Foods	8
2.21	-53.5	Fast Foods	8
1.3	-53.1	Fast Foods	8
-16.5	-46.7	Fast Foods	8
-16.7	-45.7	Fast Foods	8
-16.6	-42.6	Fast Foods	8
-23.6	-41.9	Fast Foods	8
-25.5	-42.0	Fast Foods	8
-22.4	-38.1	Fast Foods	8
-22.1	-35.2	Fast Foods	8
-26.0	-28.6	Fast Foods	8
-29.3	-26.6	Fast Foods	8
6.54	-53.1	Fast Foods	8
5.01	-48.3	Fast Foods	8
-54.7	-5.33	Fast Foods	8
0.827	-43.7	Fast Foods	8
-6.7	-41.7	Fast Foods	8
-19.3	-33.1	Fast Foods	8
-22.4	-27.7	Fast Foods	8
-23.8	-23.6	Fast Foods	8
-23.9	-23.6	Fast Foods	8
-7.3	15.7	Fast Foods	8
-9.74	15.1	Fast Foods	8
11.7	18.1	Fast Foods	8
5.59	-60.8	Fast Foods	8
3.93	-48.8	Fast Foods	8
3.37	-47.5	Fast Foods	8
-14.4	-55.4	Fast Foods	8
-43.7	12.0	Fast Foods	8
-18.8	-50.4	Fast Foods	8
-18.0	-32.3	Fast Foods	8
-24.3	-39.6	Fast Foods	8
-25.1	-39.7	Fast Foods	8
-15.2	25.6	Fast Foods	8
-13.0	21.0	Fast Foods	8
-14.2	23.0	Fast Foods	8
-14.3	22.5	Fast Foods	8
-12.3	19.5	Fast Foods	8
-13.7	20.8	Fast Foods	8
-11.6	18.7	Fast Foods	8
-11.6	19.1	Fast Foods	8
-18.5	14.8	Fast Foods	8
-19.0	17.7	Fast Foods	8
-18.3	14.8	Fast Foods	8
-19.1	17.8	Fast Foods	8
-14.4	9.48	Fast Foods	8
-3.03	12.7	Fast Foods	8
-16.6	24.6	Fast Foods	8
-11.3	7.86	Fast Foods	8
-15.6	21.4	Fast Foods	8
-15.7	22.3	Fast Foods	8
-15.6	22.4	Fast Foods	8
-11.2	17.1	Fast Foods	8
-11.5	17.8	Fast Foods	8
-15.4	21.2	Fast Foods	8
-11.6	17.4	Fast Foods	8
-11.4	16.6	Fast Foods	8
-7.25	18.2	Fast Foods	8
-7.31	18.3	Fast Foods	8
-7.56	18.4	Fast Foods	8
-9.21	16.8	Fast Foods	8
-7.43	18.2	Fast Foods	8
-18.6	17.1	Fast Foods	8
-10.4	14.0	Fast Foods	8
-10.5	12.3	Fast Foods	8
-18.3	-30.1	Fast Foods	8
-40.9	1.89	Fast Foods	8
-9.91	3.79	Fast Foods	8
-18.2	17.8	Fast Foods	8
-14.0	22.3	Fast Foods	8
-6.16	9.21	Fast Foods	8
-5.7	8.82	Fast Foods	8
-7.78	9.65	Fast Foods	8
5.98	-25.6	Legumes and Legume Products	13
27.4	-2.62	Legumes and Legume Products	13
12.0	-52.5	Legumes and Legume Products	13
12.2	-53.3	Legumes and Legume Products	13
-8.24	-70.0	Legumes and Legume Products	13
-5.43	9.19	Legumes and Legume Products	13
-5.97	-25.4	Legumes and Legume Products	13
38.9	7.81	Meals, Entrees, and Side Dishes	14
37.2	2.44	Meals, Entrees, and Side Dishes	14
34.1	0.0577	Meals, Entrees, and Side Dishes	14
36.1	5.52	Meals, Entrees, and Side Dishes	14
14.0	0.198	Meals, Entrees, and Side Dishes	14
15.3	-8.01	Meals, Entrees, and Side Dishes	14
-16.9	14.5	Meals, Entrees, and Side Dishes	14
-16.2	11.1	Meals, Entrees, and Side Dishes	14
38.5	7.45	Meals, Entrees, and Side Dishes	14
30.3	0.851	Meals, Entrees, and Side Dishes	14
-19.0	14.6	Meals, Entrees, and Side Dishes	14
-11.9	17.5	Fast Foods	8
32.6	-5.55	Meals, Entrees, and Side Dishes	14
29.8	0.595	Meals, Entrees, and Side Dishes	14
14.5	-8.11	Meals, Entrees, and Side Dishes	14
21.3	-5.6	Meals, Entrees, and Side Dishes	14
9.51	18.8	Meals, Entrees, and Side Dishes	14
29.5	-4.77	Meals, Entrees, and Side Dishes	14
31.4	1.16	Meals, Entrees, and Side Dishes	14
38.0	4.76	Meals, Entrees, and Side Dishes	14
26.6	16.1	Meals, Entrees, and Side Dishes	14
9.68	19.2	Meals, Entrees, and Side Dishes	14
-15.5	1.99	Meals, Entrees, and Side Dishes	14
-20.5	6.9	Meals, Entrees, and Side Dishes	14
28.2	-8.9	Meals, Entrees, and Side Dishes	14
-23.6	6.48	Meals, Entrees, and Side Dishes	14
57.3	-4.3	Meals, Entrees, and Side Dishes	14
61.2	-0.605	Meals, Entrees, and Side Dishes	14
57.0	6.98	Meals, Entrees, and Side Dishes	14
34.8	10.9	Meals, Entrees, and Side Dishes	14
32.5	18.5	Meals, Entrees, and Side Dishes	14
27.9	18.8	Meals, Entrees, and Side Dishes	14
56.9	-4.49	Meals, Entrees, and Side Dishes	14
33.4	9.63	Meals, Entrees, and Side Dishes	14
33.7	9.9	Meals, Entrees, and Side Dishes	14
29.4	15.0	Meals, Entrees, and Side Dishes	14
12.5	-1.41	Meals, Entrees, and Side Dishes	14
17.1	1.91	Meals, Entrees, and Side Dishes	14
10.1	-3.14	Meals, Entrees, and Side Dishes	14
12.8	-1.52	Meals, Entrees, and Side Dishes	14
12.2	-1.84	Meals, Entrees, and Side Dishes	14
13.6	-0.962	Meals, Entrees, and Side Dishes	14
13.2	-1.31	Meals, Entrees, and Side Dishes	14
13.0	-1.2	Meals, Entrees, and Side Dishes	14
63.7	-2.69	Meals, Entrees, and Side Dishes	14
58.4	-4.23	Meals, Entrees, and Side Dishes	14
-0.796	44.7	Meals, Entrees, and Side Dishes	14
-12.6	4.79	Meals, Entrees, and Side Dishes	14
-13.5	3.05	Meals, Entrees, and Side Dishes	14
6.04	22.3	Meals, Entrees, and Side Dishes	14
30.3	-6.73	Meals, Entrees, and Side Dishes	14
30.0	-6.33	Meals, Entrees, and Side Dishes	14
-34.0	20.7	Meals, Entrees, and Side Dishes	14
-19.3	6.81	Meals, Entrees, and Side Dishes	14
-19.3	15.6	Meals, Entrees, and Side Dishes	14
-19.4	16.2	Meals, Entrees, and Side Dishes	14
-10.6	19.9	Meals, Entrees, and Side Dishes	14
46.6	6.17	Meals, Entrees, and Side Dishes	14
37.2	-8.16	Meals, Entrees, and Side Dishes	14
33.0	-3.8	Meals, Entrees, and Side Dishes	14
6.57	20.8	Meals, Entrees, and Side Dishes	14
21.8	-4.39	Meals, Entrees, and Side Dishes	14
7.77	-35.3	Meals, Entrees, and Side Dishes	14
-15.8	12.4	Meals, Entrees, and Side Dishes	14
-15.6	-30.1	Meals, Entrees, and Side Dishes	14
-22.4	-39.5	Meals, Entrees, and Side Dishes	14
11.2	17.7	Meals, Entrees, and Side Dishes	14
9.27	19.1	Meals, Entrees, and Side Dishes	14
-13.9	-38.6	Meals, Entrees, and Side Dishes	14
10.2	54.9	Meals, Entrees, and Side Dishes	14
27.9	-0.655	Meals, Entrees, and Side Dishes	14
29.1	10.7	Meals, Entrees, and Side Dishes	14
53.6	-3.38	Meals, Entrees, and Side Dishes	14
20.5	50.4	Meals, Entrees, and Side Dishes	14
36.9	-10.4	Meals, Entrees, and Side Dishes	14
13.5	35.5	Meals, Entrees, and Side Dishes	14
12.5	54.7	Meals, Entrees, and Side Dishes	14
30.5	37.9	Meals, Entrees, and Side Dishes	14
-53.0	-13.2	Meals, Entrees, and Side Dishes	14
27.8	-0.914	Meals, Entrees, and Side Dishes	14
55.3	-4.45	Meals, Entrees, and Side Dishes	14
27.9	-1.51	Meals, Entrees, and Side Dishes	14
31.7	-6.29	Meals, Entrees, and Side Dishes	14
32.7	-7.27	Meals, Entrees, and Side Dishes	14
29.2	11.1	Meals, Entrees, and Side Dishes	14
31.7	-6.3	Meals, Entrees, and Side Dishes	14
8.37	18.3	Meals, Entrees, and Side Dishes	14
23.9	47.8	Meals, Entrees, and Side Dishes	14
-44.3	-3.09	Meals, Entrees, and Side Dishes	14
23.7	-2.16	Meals, Entrees, and Side Dishes	14
17.1	-60.8	Beef Products	3
-6.44	-35.5	Beef Products	3
-22.9	-35.6	Beef Products	3
-3.0	-36.0	Beef Products	3
-21.0	-38.4	Beef Products	3
-7.05	-33.4	Beef Products	3
-23.8	-33.1	Beef Products	3
-6.74	-35.7	Beef Products	3
-23.8	-35.7	Beef Products	3
16.5	-56.5	Beef Products	3
-1.13	-58.4	Beef Products	3
18.2	-57.8	Beef Products	3
0.799	-60.3	Beef Products	3
15.0	-49.3	Beef Products	3
-2.8	-56.0	Beef Products	3
15.0	-56.5	Beef Products	3
14.6	-55.5	Beef Products	3
-3.07	-55.6	Beef Products	3
15.3	-56.9	Beef Products	3
-1.5	-60.1	Beef Products	3
4.76	-39.0	Beef Products	3
-12.1	-42.3	Beef Products	3
6.74	-47.0	Beef Products	3
-10.9	-45.5	Beef Products	3
13.8	-55.4	Beef Products	3
-5.0	-57.2	Beef Products	3
15.7	-56.4	Beef Products	3
0.603	-60.1	Beef Products	3
13.6	-55.0	Beef Products	3
-6.23	-56.5	Beef Products	3
17.6	-57.3	Beef Products	3
0.178	-59.1	Beef Products	3
15.2	-49.0	Beef Products	3
-1.89	-55.9	Beef Products	3
17.5	-57.0	Beef Products	3
-0.131	-59.2	Beef Products	3
15.0	-56.0	Beef Products	3
-3.27	-56.6	Beef Products	3
5.25	-39.9	Beef Products	3
-11.5	-43.1	Beef Products	3
14.7	-55.9	Beef Products	3
-1.68	-58.9	Beef Products	3
14.7	-55.4	Beef Products	3
-3.26	-56.8	Beef Products	3
-0.551	-56.0	Beef Products	3
4.95	-41.0	Beef Products	3
11.1	-41.2	Beef Products	3
5.79	-41.0	Beef Products	3
-13.1	-42.1	Beef Products	3
-11.4	-44.6	Beef Products	3
-12.2	-42.8	Beef Products	3
12.7	-47.6	Beef Products	3
15.8	-47.5	Beef Products	3
13.9	-47.7	Beef Products	3
-11.2	-50.7	Beef Products	3
-7.86	-53.1	Beef Products	3
-9.96	-52.1	Beef Products	3
9.42	-47.8	Beef Products	3
14.9	-50.7	Beef Products	3
12.4	-48.3	Beef Products	3
-8.04	-54.5	Beef Products	3
-5.86	-56.0	Beef Products	3
-7.29	-55.1	Beef Products	3
-7.25	-56.0	Beef Products	3
-3.97	-58.0	Beef Products	3
-5.84	-56.8	Beef Products	3
17.6	-60.4	Beef Products	3
20.4	-56.8	Beef Products	3
18.6	-59.6	Beef Products	3
-6.13	-54.6	Beef Products	3
-4.97	-56.6	Beef Products	3
-6.83	-53.1	Beef Products	3
19.1	-56.4	Beef Products	3
19.7	-55.7	Beef Products	3
18.7	-57.0	Beef Products	3
-11.4	-44.1	Beef Products	3
-9.79	-43.3	Beef Products	3
-10.9	-43.8	Beef Products	3
-22.4	-28.7	Beef Products	3
-4.15	-34.7	Beef Products	3
-10.6	-31.7	Beef Products	3
0.804	-39.6	Beef Products	3
-2.18	-36.3	Beef Products	3
2.27	-40.8	Beef Products	3
-12.1	-42.5	Beef Products	3
-13.9	-42.1	Beef Products	3
-8.77	-41.8	Beef Products	3
4.38	-39.6	Beef Products	3
2.94	-38.9	Beef Products	3
5.51	-40.5	Beef Products	3
16.8	-60.6	Beef Products	3
17.5	-60.9	Beef Products	3
-10.2	-34.4	Beef Products	3
-10.9	-34.3	Beef Products	3
-9.4	-34.7	Beef Products	3
-21.4	-30.8	Beef Products	3
-22.2	-30.5	Beef Products	3
-14.6	-31.1	Beef Products	3
-13.3	-49.4	Beef Products	3
-13.9	-49.1	Beef Products	3
-10.0	-52.5	Beef Products	3
18.1	-58.9	Beef Products	3
17.1	-59.9	Beef Products	3
19.8	-56.7	Beef Products	3
-23.3	-27.2	Beef Products	3
-24.8	-25.3	Beef Products	3
-22.3	-29.8	Beef Products	3
-9.11	-29.4	Beef Products	3
-9.8	-29.4	Beef Products	3
-8.04	-29.3	Beef Products	3
-8.95	-53.4	Beef Products	3
-9.5	-52.9	Beef Products	3
-8.08	-53.6	Beef Products	3
-22.7	-28.2	Beef Products	3
-23.1	-27.3	Beef Products	3
-22.2	-30.1	Beef Products	3
-2.29	-35.4	Beef Products	3
-2.96	-35.4	Beef Products	3
-0.318	-34.8	Beef Products	3
-22.0	-32.9	Beef Products	3
-22.6	-32.2	Beef Products	3
-20.5	-34.2	Beef Products	3
-7.54	-33.6	Beef Products	3
-8.08	-33.3	Beef Products	3
-9.51	-32.2	Beef Products	3
-5.12	-33.3	Beef Products	3
-4.95	-33.9	Beef Products	3
3.34	-37.5	Beef Products	3
10.3	-34.7	Beef Products	3
9.4	-34.7	Beef Products	3
11.5	-34.8	Beef Products	3
11.2	-35.4	Beef Products	3
10.8	-35.0	Beef Products	3
11.8	-36.2	Beef Products	3
-7.96	-36.1	Beef Products	3
-9.18	-35.1	Beef Products	3
-6.19	-37.2	Beef Products	3
-5.19	-34.3	Beef Products	3
-9.51	-32.7	Beef Products	3
-4.05	-35.4	Beef Products	3
-10.1	-32.1	Beef Products	3
10.6	-34.7	Beef Products	3
-10.9	-31.7	Beef Products	3
9.9	-34.4	Beef Products	3
-5.63	-34.0	Beef Products	3
11.6	-35.4	Beef Products	3
-22.5	-31.4	Beef Products	3
0.406	-30.4	Beef Products	3
-23.1	-30.3	Beef Products	3
-0.0616	-30.2	Beef Products	3
-20.6	-35.0	Beef Products	3
0.787	-31.0	Beef Products	3
-4.08	-34.7	Beef Products	3
11.4	-35.6	Beef Products	3
-4.74	-34.0	Beef Products	3
10.7	-35.0	Beef Products	3
3.44	-37.5	Beef Products	3
12.1	-36.3	Beef Products	3
-24.3	-29.8	Beef Products	3
-9.03	-24.4	Beef Products	3
-25.0	-29.2	Beef Products	3
-10.7	-24.3	Beef Products	3
-23.0	-31.4	Beef Products	3
-7.33	-24.5	Beef Products	3
-23.0	-23.6	Beef Products	3
-22.2	-23.9	Beef Products	3
-22.7	-23.8	Beef Products	3
-22.1	-23.5	Beef Products	3
-20.0	-23.8	Beef Products	3
-21.3	-23.7	Beef Products	3
-10.3	-23.1	Beef Products	3
-10.8	-23.1	Beef Products	3
-9.65	-23.0	Beef Products	3
-21.6	-23.5	Beef Products	3
-18.0	-25.7	Beef Products	3
-20.2	-24.2	Beef Products	3
-20.4	-24.4	Beef Products	3
-21.6	-23.8	Beef Products	3
-18.2	-25.6	Beef Products	3
-9.33	-23.5	Beef Products	3
-10.0	-23.1	Beef Products	3
-8.13	-24.2	Beef Products	3
-11.2	-31.7	Beef Products	3
-11.8	-31.5	Beef Products	3
-10.1	-32.4	Beef Products	3
3.53	-30.3	Beef Products	3
1.5	-30.3	Beef Products	3
9.54	-34.2	Beef Products	3
-15.3	-43.6	Beef Products	3
-23.1	-30.1	Beef Products	3
-23.6	-29.3	Beef Products	3
-22.6	-32.0	Beef Products	3
-8.28	-24.5	Beef Products	3
-8.77	-24.1	Beef Products	3
-7.22	-25.4	Beef Products	3
-17.7	-26.2	Beef Products	3
-19.2	-24.9	Beef Products	3
-11.5	-31.7	Beef Products	3
-7.97	-24.2	Beef Products	3
-9.02	-23.6	Beef Products	3
0.413	-30.1	Beef Products	3
-28.9	-22.4	Beef Products	3
-29.6	-21.8	Beef Products	3
-27.8	-23.5	Beef Products	3
-23.7	-18.7	Beef Products	3
-24.4	-18.9	Beef Products	3
-22.3	-18.2	Beef Products	3
-1.29	-60.1	Beef Products	3
17.1	-58.1	Beef Products	3
-3.93	-56.3	Beef Products	3
-5.78	-55.6	Beef Products	3
-2.53	-59.1	Beef Products	3
16.8	-57.7	Beef Products	3
15.5	-51.4	Beef Products	3
18.2	-56.9	Beef Products	3
-6.99	-55.1	Beef Products	3
-8.92	-53.8	Beef Products	3
-4.24	-60.6	Beef Products	3
-7.1	-54.6	Beef Products	3
-9.31	-53.2	Beef Products	3
-3.56	-59.7	Beef Products	3
8.29	-59.5	Beef Products	3
8.4	-57.6	Beef Products	3
16.7	-57.9	Beef Products	3
-1.2	-61.6	Beef Products	3
-1.61	-61.3	Beef Products	3
-0.222	-64.2	Beef Products	3
-0.674	-60.0	Beef Products	3
-0.247	-65.1	Beef Products	3
17.7	-58.5	Beef Products	3
18.9	-58.7	Beef Products	3
16.8	-59.1	Beef Products	3
16.2	-58.7	Beef Products	3
17.7	-61.0	Beef Products	3
-18.1	-43.3	Beef Products	3
-19.1	-42.2	Beef Products	3
-13.0	-45.7	Beef Products	3
1.7	-47.8	Beef Products	3
1.01	-47.4	Beef Products	3
3.61	-53.2	Beef Products	3
-7.77	-63.1	Beef Products	3
-8.59	-63.1	Beef Products	3
-4.73	-57.9	Beef Products	3
-2.04	-61.1	Beef Products	3
-4.8	-56.3	Beef Products	3
0.513	-59.1	Beef Products	3
-17.8	-45.1	Beef Products	3
-17.6	-46.3	Beef Products	3
-18.2	-43.0	Beef Products	3
0.982	-41.3	Beef Products	3
0.158	-40.9	Beef Products	3
2.09	-47.5	Beef Products	3
-17.8	-46.7	Beef Products	3
-18.9	-44.5	Beef Products	3
-13.8	-50.9	Beef Products	3
-14.8	-49.7	Beef Products	3
-17.8	-46.6	Beef Products	3
-12.4	-51.8	Beef Products	3
0.953	-47.5	Beef Products	3
-4.9	-47.0	Beef Products	3
3.48	-53.5	Beef Products	3
8.88	-1.89	Beef Products	3
16.5	3.7	Beef Products	3
10.9	-0.489	Beef Products	3
-69.6	-5.79	Beef Products	3
-72.2	-1.52	Beef Products	3
-72.7	-0.932	Beef Products	3
-72.7	-0.958	Beef Products	3
-73.6	-0.198	Beef Products	3
-73.3	-0.494	Beef Products	3
15.8	2.88	Beef Products	3
16.6	4.2	Beef Products	3
10.3	-1.38	Beef Products	3
10.9	-0.578	Beef Products	3
15.4	2.52	Beef Products	3
16.8	4.24	Beef Products	3
16.6	4.39	Beef Products	3
8.71	-1.92	Beef Products	3
9.49	-1.77	Beef Products	3
-46.1	-15.2	Beef Products	3
8.89	-1.82	Beef Products	3
-46.0	-15.2	Beef Products	3
16.8	4.48	Beef Products	3
9.81	-1.74	Beef Products	3
16.4	3.57	Beef Products	3
16.7	4.37	Beef Products	3
6.58	-1.67	Beef Products	3
-47.0	-13.3	Beef Products	3
-45.9	-15.5	Beef Products	3
-56.8	-9.76	Beef Products	3
8.23	-2.01	Beef Products	3
21.0	-58.0	Beef Products	3
20.3	-58.1	Beef Products	3
21.6	-58.3	Beef Products	3
20.8	-58.0	Beef Products	3
20.3	-57.9	Beef Products	3
21.4	-58.1	Beef Products	3
20.7	-58.7	Beef Products	3
20.3	-58.2	Beef Products	3
21.4	-59.0	Beef Products	3
20.9	-58.2	Beef Products	3
20.3	-58.2	Beef Products	3
21.4	-59.0	Beef Products	3
12.8	-50.9	Beef Products	3
12.3	-50.3	Beef Products	3
13.5	-52.4	Beef Products	3
9.32	-47.3	Beef Products	3
6.52	-45.3	Beef Products	3
12.6	-49.7	Beef Products	3
13.1	-51.2	Beef Products	3
12.7	-50.6	Beef Products	3
13.6	-52.5	Beef Products	3
-3.47	-62.3	Beef Products	3
-5.42	-61.7	Beef Products	3
-2.51	-63.0	Beef Products	3
-0.473	-66.8	Beef Products	3
-0.762	-66.7	Beef Products	3
-0.22	-66.8	Beef Products	3
-0.707	-68.3	Beef Products	3
-1.05	-68.2	Beef Products	3
-0.307	-68.4	Beef Products	3
21.4	-58.4	Beef Products	3
20.8	-58.6	Beef Products	3
